Year,Agri,Ind,Serv,GDP,nAgri,nInd,nServ,nGDP,Defl,Coal,Iron,Textiles,TotalInd,Construction,PopEng,PopGB,K_nondwell_GB,K_dwell_GB
1814,221.96360795517248,293.73109666339747,316.7260988007783,272.4764566432705,,395.41226669111643,,239.11415165546975,149.71345185868557,614.1124901497253,866.3432383262583,448.45753874942585,168.8825979301858,249.84281804302125,10.274049999999999,12.725,435.43449917173,190.5232126228
1815,235.6921143093064,338.50585911931756,348.50422592535415,301.6337161227951,,408.9950125384977,,213.9192896071042,139.68977849787845,614.3617021276598,854.5861127956338,503.261864889716,227.83333420019954,538.6002576212961,10.45806,12.937,430.912984255522,189.420167880825
1816,224.53811322846823,317.11154102812867,332.26834250433234,285.7907949726704,,363.04779743315225,,207.92145470463396,123.17874942323289,656.0002251491615,707.1103699211643,484.07087074768936,197.22207959398176,412.1475479431391,10.62838,13.155,426.438420366797,188.323509277767
1817,242.94749956845743,340.4008474992651,306.74375944878796,290.58689624640834,,381.09555530644894,,238.61729701547222,119.06421406682546,610.172051484109,690.7519708914493,574.0461499338236,195.90732834423193,394.71921237145006,10.801770000000001,13.364,422.010319970066,187.23319984072
1818,223.08812265637096,357.46586995543066,310.1947082640628,290.2786129015635,,394.5615919952443,,245.62622043239247,128.8084174002308,651.5113137453562,732.9214675560945,600.2475832443145,213.8439787469752,448.1923440444062,10.95725,13.569,417.628200592369,186.149202810834
1819,216.3527829954175,351.7099284586917,307.9788185211212,285.4773034007784,,365.25991905587904,,236.10938529573932,113.5869172876828,627.6246294420047,727.3726500909643,563.0881397503139,229.51349258356132,543.5586324847472,11.12151,13.765,413.291584770702,185.071481642077
1820,261.4794244690557,365.0738848579894,319.29915584210147,308.6968792107554,,369.3370114353765,,211.9072350506706,105.75588658878232,679.3735224586289,825.6443298969073,579.4702272664027,242.14643073125427,516.4688929916025,11.26775,13.974,409.0,184.0
1821,258.5632492503604,377.4718149468728,328.03370943493644,313.99141436206884,,349.5394328151399,,187.15783038948592,98.0718948711768,664.7658475148239,993.1852637962401,634.617433769439,223.40311817922333,533.5451525330365,11.456809999999999,14.206,409.0,185.633197955908
1822,251.8608262225569,391.31940888090026,341.44228157599184,320.09900369357797,,331.5638380748003,,161.22126143647137,92.99543515799611,693.7493756867448,924.09793814433,682.0038175290689,228.29873076662875,522.1601222502799,11.65227,14.446,409.0,187.280892300747
1823,255.04498963069366,417.00112243543225,347.3347293000048,329.5776745139734,,350.67651873725447,,173.29731844565742,93.92486188554321,778.8192247786694,1140.2137659187385,712.1944867741713,232.712113809583,554.8798197322643,11.83911,14.681,409.0,188.943211705564
1824,262.9192868245451,453.3929519119449,364.3165584791463,347.7044158161656,,380.3918735881922,,196.0381096127743,93.48194991661123,786.8058099054002,1339.8044269254094,751.9721093396113,264.2464705293232,631.9409356189427,12.01661,14.9,409.0,190.6202859835
1825,263.34046526218395,481.54941695262943,367.28594321577407,355.5679093359371,,428.73759537164574,,212.73039145913594,106.46966719251041,806.1465721040191,1401.9026682838085,795.6147113315169,296.6070898041528,711.4212108200937,12.207690000000001,15.108,409.0,192.312246099929
1826,241.53481115134338,442.94037661078755,362.10640119300706,336.52361253633995,,370.7797488714133,,201.52512473159518,91.04571063603653,863.8336459524156,1270.5579138872042,647.7054108087478,307.78213376179286,721.4640179048021,12.37375,15.307,409.0,194.019224182683
1827,263.5523174461642,488.7290358715024,380.24899505980244,362.4996211040471,,388.48540480691133,,200.8889851299581,86.21294321208654,797.9803549428959,1666.926925409339,839.5463917220926,265.16933186370136,605.9550329956783,12.52784,15.506,409.0,195.741353532368
1828,235.25604474299206,517.6991779858656,392.30472190622874,363.614178000891,,386.4082640712826,,196.2662082822494,86.35938266128048,810.1151622104586,1690.7064887810793,892.411979248174,280.79537888047474,654.2316291428878,12.72769,15.726,409.0,197.47876863278
1829,245.45353134575748,515.1854884662386,392.08432180224884,366.69947267382156,,373.0039887023815,,186.7068339385823,80.42472195483661,886.57939969737,1665.767131594906,842.9875956533027,296.51624255908115,743.8779839522759,12.903030000000001,15.941,408.999999999999,199.231605161402
1830,253.77033271799502,553.7790603500183,403.24226975928826,383.16665494839015,,389.9581745958182,,185.8659415448737,81.01514926823563,960.874704491726,1648.8098847786534,963.1553642135256,302.1689312114516,680.3571741882673,13.07414,16.15,409.0,200.999999999999
1831,258.83632900674047,561.9740169345331,405.39403002443686,387.7915240388707,,382.1544916507965,,187.19297819390513,75.18621529998805,970.5442781744971,1460.2410551849607,993.0723151800818,328.10794721999594,804.0580710579933,13.25405,16.368,423.685182444391,207.324920709545
1832,279.8045492519459,574.7893999130132,408.8112075233852,399.84948026130576,,400.34415149359717,,176.46027136244825,82.04552509306879,1035.4246301576864,1542.2453001819283,1005.6857036410953,343.19917331810234,872.1270228136825,13.39434,16.563,438.897637708892,213.848869389149
1833,261.0378419378095,600.4162271126061,418.86699919773145,402.8986037473669,,385.39170896146993,,165.29292886253762,77.79441609025807,1045.3228101245943,1905.1394784718009,1080.2292035700145,339.1564440393957,838.1755901888666,13.56508,16.75,454.656297572382,220.57810890513
1834,266.4257157448174,617.5365502965241,428.40886333992233,412.66809210006954,,407.20397555381925,,167.0712397932934,82.43153785277909,1054.7637775232272,1925.13644633111,1090.2420703866867,347.3544941282111,802.2903100804486,13.76037,16.967,470.980773560992,227.519099199092
1835,308.1805568676171,661.1959440007222,442.18918711367525,443.6730656552099,,433.33580240068693,,160.26503871510465,82.31167394716888,1146.483451536643,2278.373256519102,1119.5887828042707,388.3428592829705,990.3392013739792,13.92132,17.196,487.891381354498,234.678503489348
1836,293.71122214614076,697.4268596567412,471.5607226780828,458.49549967299293,,481.09898593422355,,171.94610365408033,88.92652102584813,1203.675363597037,2373.650697392359,1298.689330844888,385.04608636653967,914.3647446232361,14.09952,17.425,505.409166069013,242.063194667481
1837,303.65888078755097,696.0540525844483,452.8208459680884,454.3363897912054,,471.6632553155668,,177.51283182897825,85.21324392907373,1314.069589913723,2538.2807762280167,1199.7811792615084,401.11343794313206,1012.3519130026331,14.26131,17.627,523.555928447475,249.680261896192
1838,305.3272847769574,735.0321537384671,473.45087220019184,472.2374206745239,,492.7015413417336,,182.90163412842782,85.08032157001018,1329.9084800212033,2758.141297756216,1330.8857614374595,409.85950155069145,966.7366859524068,14.416,17.836,542.354251990491,257.537017414759
1839,290.02305700835916,739.1071742375697,477.5535833025581,469.18766144207507,,504.13421203034494,,194.70041826797456,87.10278175288983,1322.1085360763814,3049.787750151607,1256.2546778394426,417.87994538068807,982.7196700901513,14.59444,18.088,561.827531061327,265.641003558645
1840,313.4488220356387,769.1479683239108,496.32962320604923,492.289796596125,,496.3029356279151,,194.69623565753216,78.56989106253259,1355.6914893617025,3408.586308992963,1370.4513193910884,426.34288622822936,958.3984045756652,14.76938,18.332,582.0,274.0
1841,289.7045934700384,758.9781670102157,500.288239039835,482.77583474005183,,473.8,,185.82076640203329,75.4901877776093,1414.6444584764413,3587.985588413646,1329.6924764701776,398.33713198422214,914.1825068727669,14.93671,18.551,591.905817436636,271.823849567871
1842,315.5864162200486,704.0145009404669,496.4868193532635,478.0592791900494,,438.5784134266219,,173.08979724018639,67.98548974417805,1431.0949022964166,2556.439731744723,1294.761779186411,350.87629412949906,673.4924572748014,15.130469999999999,18.783,601.980234906069,269.664982459477
1843,315.77896612034374,757.7119284007142,524.8056066079773,501.9039658271094,,443.38973664806264,,159.62719305268058,64.98613674690496,1373.988924363821,2690.989191310234,1463.6272201100612,379.3055125318858,873.3091946288216,15.31042,19.016,612.226122032259,267.523261407983
1844,346.0052062127978,852.1134614404812,552.7206116554596,546.0723112367593,,477.0017501347046,,164.41081830257403,63.86729922652082,1348.588382587038,4798.9307245032505,1589.692380159534,403.06048010576666,923.9000928667499,15.508209999999998,19.248,622.646397281042,265.398550236751
1845,326.0933633942196,941.4845342112004,581.867186154549,571.1041016225325,,514.5283207846834,,168.9529142616424,66.22114119470797,1656.7612293144211,3677.6852281239867,1728.4995921676712,508.03041482813444,1338.085015027907,15.69148,19.481,633.244028791429,263.290713850678
1846,319.0857368716925,943.8568445747052,586.8065804283887,571.0506760291182,,515.8184449357049,,173.46101629715574,65.70211163865554,1575.5480081379392,4215.883066386034,1668.0644377986564,538.0952812261886,1517.2555369869945,15.910020000000001,19.714,644.022035221064,261.199618227607
1847,339.21821309144605,888.2181634579691,583.9354437334708,564.432993600146,,552.793905024367,,203.92746129582258,69.34685548674334,1790.8909662714475,4664.38126493774,1363.4357916268902,490.46794329440166,1246.733221178679,16.03783,19.947,654.983486606065,259.125130409804
1848,319.2096636252646,955.124003726169,622.6730193957404,588.0686070080045,,506.7853179675592,,168.76473269283701,60.81093337369203,1849.8135126785628,4843.780544358422,1684.7317667656698,499.71829830718804,1346.5730284960105,16.16532,20.18,666.1315052355,257.067118495509
1849,337.18293296261726,948.904481715403,647.588869726946,603.2259549309988,,503.87073524804185,,155.2472055428701,59.82287592323306,1747.8827101571135,4933.480184068763,1780.3601223399305,470.2230541311432,1134.8066308966722,16.35821,20.413,677.469266540748,255.025451630546
1850,309.6919308162034,957.4038891740109,654.2856660401696,597.7512702081011,,467.8439477480588,,140.27262764443674,54.11684074109249,1912.7489972130124,5381.978382620468,1705.3068410627532,482.7569320542408,1058.0907111668425,16.50609,20.646,689.0,253.0
1851,323.2169074493435,1004.4073016700117,681.992252352232,624.7109991410499,,468.1920451316583,,139.21624240664227,49.892975571803674,2083.5422070838304,5875.326401027345,1790.2672292410557,498.04265571678064,1066.3575547049172,16.736084,20.879,,
1852,344.7590257019704,1062.3553965664883,698.0254827288002,652.4825280244972,,505.4579228071826,,146.21398728684244,51.81802782782159,2072.6336091409826,6234.12495986871,2006.48950522311,519.9552771040319,1113.9141365739272,16.952384,21.111,,
1853,297.48459838532955,1170.2545323084184,735.9197423998052,675.2302435402961,,579.9003793788547,,172.83001656333136,55.427927069208984,2050.8164132552884,6772.3227981307555,2168.0111875726043,573.1406378820891,1341.043177498334,17.144592,21.343,,
1854,370.0392954604739,1190.9954543482097,738.7048273096227,707.8685624732549,,654.6877906227635,,193.78827340563183,59.5130408004889,2454.434537140637,7041.42171726178,2111.880227363723,617.1736579650263,1508.1734896336447,17.352736,21.575,,
1855,339.0948644751943,1156.1116565941443,747.5538969546469,691.9392110305139,,634.8645711290843,,199.12192975828526,57.472323909906805,2496.9214199406747,7400.220276103144,2094.1007918120004,555.778778290206,1459.8110777157556,17.516176,21.807,,
1856,341.1472892621978,1233.8822319509354,816.2628153295249,738.2178081028015,,681.2404084899573,,198.5311464426278,59.35324861248876,2581.89518554075,8207.517033496215,2278.5722739879916,578.2095770575154,1403.606698153712,17.76392,22.038,,
1857,322.47054971424626,1296.398049228048,818.9887767059854,746.9057770021284,,666.7831084366934,,190.68919418806215,58.249096673299874,2676.673616402372,8207.517033496215,2349.279500225775,607.939582438899,1487.7629884070393,18.015056,22.268,,
1858,344.2569402134198,1224.3063286499753,807.1939338764677,733.5140370262632,,605.7613701486317,,169.36825507530475,52.911726491785814,2624.3820683407866,7803.868654799679,2214.70811295095,598.5864458145758,1574.924860455128,18.2268,22.499,,
1859,319.34559467695397,1330.579348297631,845.2175645514965,764.1730154613005,,672.4452697258631,,171.5909236610511,59.64369178039196,2706.087612187013,8611.16541219275,2521.842500096786,625.4855711362736,1671.1034778875028,18.44232,22.729,,
1860,281.60153201675155,1393.4754405134015,883.9830123367439,780.3596926182747,,705.9034238800831,,189.41518155483413,57.004045246114146,2872.7669216333147,8835.414511468602,2669.9804024793693,660.3171601459563,1782.3100042936858,18.682352,22.957,,
1861,308.77555299156836,1344.2001118009478,882.9402935693836,778.5408701153061,,710.5369880639972,,191.73804559937759,56.99553455531196,2915.253804433352,8431.766132772069,2455.1826598971525,652.7111313063631,1610.991841992269,18.937536,23.188,,
1862,300.1615108243973,1271.6872424593528,854.8925030358184,747.3467695204935,,694.880003474037,,185.94362966559834,62.60155662742007,2977.350017756484,8925.114151178943,1616.7711098849384,730.8767236273952,2016.745384285097,19.197408,23.469,,
1863,409.3999218954113,1351.7213452111646,889.1196566743029,819.8152792692673,,825.6692728824127,,181.48714587980814,75.56635777920077,3127.688218433541,10315.45856668923,1720.8317693598597,777.9794324169218,2109.91841992271,19.453744,23.753,,
1864,408.52413903882365,1419.2263279131562,912.1367922042064,844.3402871202522,,891.819903779902,,172.66854795010607,86.24954802996231,3238.807758064408,11033.055684371962,1771.0812208762034,809.7427792299574,2236.152855302702,19.689072,24.04,,
1865,361.2910669401931,1519.3339241257097,954.4970316706472,867.0877196156662,,867.0342783758408,,188.71835213412524,72.92849507203317,3343.390854187578,10943.356044661617,2140.7591437377196,844.8487245943701,2335.337054529837,19.930656,24.33,,
1866,354.6585187597949,1583.8479916727167,997.9698481375718,896.9920514654792,,896.9747466332395,,198.80753335098177,70.42285761196803,3428.364619787653,10270.60874683406,2416.1669292400875,863.3857049883637,2422.498926577926,20.166624,24.625,,
1867,359.0156342578569,1583.7784707254625,1009.9688032455535,903.385867706805,,883.1033112735906,,207.32080685984494,63.25523346027323,3477.3879460953885,10808.806585096108,2539.095330781449,848.5397329471728,2515.6719622155388,20.426416,24.922,,
1868,386.4691144759009,1667.0226833176578,1053.107426903358,950.0463844787838,,911.5870629248609,,203.3702031522896,61.46689060887569,3536.2159376646714,11391.854243213325,2661.6906598088485,898.640714936354,2593.817088879343,20.72496,25.224,,
1869,398.1217102255574,1667.0572398242862,1070.2275592269361,961.2019979082985,,949.0692499794582,,197.7270135244737,64.61784751193814,3624.4579250185957,12333.700460171907,2463.83295645164,935.3522985338925,2662.9454701588616,20.97896,25.529,,
1870,383.66164849290936,1813.1949029904717,1112.3608891904523,1006.5859179428799,,1026.1252899725878,,195.60597779052998,70.43345378801253,3774.7961256956523,13679.195055827025,2858.050036212611,960.9945346445791,2744.0961786174275,21.239824,25.838,,
