Year,fire engine,steam engine,coal barge,coal wharf,coal boat,coal trade,canal boat,coal waggon,coal cart,coal owner,sea coal,coal field,steam boat,steam power,water carriage,land carriage
1872,3.691059232226378e-07,1.992501470989997e-06,1.1258347650969621e-08,2.369891305420424e-08,5.437836784035913e-09,6.534256848616289e-07,2.22224260580463e-07,6.0630471119895086e-09,8.737086229107912e-09,2.4331775832259998e-08,2.75243242800879e-08,4.024828906982033e-07,5.152512879850032e-08,1.2852058586889013e-06,1.490760541043658e-07,1.1489785630861401e-07
1873,3.72359612096521e-07,1.8860590021826544e-06,1.0478978573758013e-08,2.1790881733961343e-08,5.50059832603113e-09,7.462442194342397e-07,2.3110574025914892e-07,7.038528902571426e-09,8.821348096432757e-09,2.4535159301056605e-08,2.954184097347934e-08,4.499174467907453e-07,4.915240532048821e-08,1.2457028333301423e-06,1.4822936935031195e-07,1.1126652919659006e-07
1874,3.7956214425451306e-07,1.8437545707326665e-06,1.1697579159277081e-08,2.243691201085442e-08,5.903966934387281e-09,8.326643166713308e-07,2.6734894577527613e-07,8.705986820345402e-09,8.32000373358304e-09,2.5885967655118033e-08,2.942811911615146e-08,4.600397858212091e-07,4.542158040164525e-08,1.2571925773435005e-06,1.504988205169866e-07,1.0892122759287304e-07
1875,3.8279823196977046e-07,1.8026620084908375e-06,1.2771200351226395e-08,2.349234635395143e-08,5.8346411828986385e-09,8.467693370611025e-07,2.7430141155296693e-07,8.243488970803372e-09,8.980277474027583e-09,2.5678186180552335e-08,2.427633611595021e-08,4.373156303115268e-07,4.12818828010586e-08,1.2597417448237787e-06,1.5377776613994293e-07,1.0415339346536712e-07
1876,3.739090500078289e-07,1.7359872280004701e-06,1.246213976457966e-08,2.5411417224420674e-08,5.691358717641037e-09,8.5584469746079e-07,2.6866288546248794e-07,8.830624200127448e-09,9.62125706089572e-09,2.424279266222129e-08,2.2002836124508056e-08,4.510642140433317e-07,4.176187370522452e-08,1.283299768926684e-06,1.570860916899619e-07,9.690340821829782e-08
1877,3.696762941477313e-07,1.7557031891815962e-06,1.3364371070118913e-08,2.5120779615203252e-08,5.155155508822824e-09,9.061147514850225e-07,2.759025444934845e-07,9.395524453686172e-09,1.0145341202059756e-08,2.0347405157597872e-08,2.0182282511882477e-08,4.321605656189474e-07,3.9683635171578705e-08,1.254160922923932e-06,1.6039009307990325e-07,8.872076559133088e-08
1878,3.549885759314618e-07,1.8053735045344053e-06,1.281934304740519e-08,2.5385271789397327e-08,5.4109778562556295e-09,9.423262911566001e-07,2.8252178805944693e-07,9.127114270717535e-09,1.0960255940923552e-08,1.7698484709528983e-08,1.8875874831435013e-08,4.094502839637114e-07,3.341087635127289e-08,1.2540665303666693e-06,1.6095882975670455e-07,8.601711393956585e-08
1879,3.427358511284443e-07,1.9004258839621407e-06,1.4005028628868591e-08,3.0388259274007264e-08,6.917496861039549e-09,9.426414148297876e-07,2.834786881424277e-07,8.92690010800834e-09,1.4660185065906717e-08,1.649355699636804e-08,1.7731139223542414e-08,3.846795704833182e-07,3.186713724647104e-08,1.2548284595530795e-06,1.6124911082572778e-07,8.54850635992729e-08
1880,3.2922870575800645e-07,1.9857027544795917e-06,1.5128181881810373e-08,3.290342550802247e-08,7.52953877025675e-09,9.024463533283519e-07,2.8005018951457063e-07,6.611095218885968e-09,1.609297381069804e-08,1.5038794209942807e-08,1.7318843248403937e-08,3.5007558705858954e-07,3.012106018575521e-08,1.2546564026446764e-06,1.6212753044848277e-07,8.385024078246975e-08
1881,3.233196658974131e-07,2.0911663308912206e-06,1.5053493689671475e-08,3.527800959294122e-08,8.531214147820622e-09,9.027164570138016e-07,2.4648522461185554e-07,4.31778326584872e-09,1.6136906033636933e-08,1.3498935556656631e-08,1.6912460003888034e-08,3.5012168707128565e-07,2.9308293189192876e-08,1.2473238452262843e-06,1.6100502518513947e-07,7.851674764326941e-08
1882,3.189100295587975e-07,2.1525490378085773e-06,1.7583192806520335e-08,3.4598787580973426e-08,8.804082352042997e-09,9.312813712572929e-07,2.341838337218048e-07,4.338677345965587e-09,1.561259705645008e-08,1.352723875770932e-08,1.7250440821823887e-08,3.5808800394728936e-07,2.786061235683844e-08,1.1951995669993006e-06,1.6025698609415224e-07,7.585056900032733e-08
1883,3.2749097808196635e-07,2.1851206578763334e-06,2.0251754305279845e-08,3.6028497518714175e-08,8.094265670420344e-09,9.293472739305539e-07,2.2269601832444357e-07,4.0100837491888595e-09,1.4832048732062373e-08,1.3751988246570233e-08,1.7105107045064675e-08,3.4919034419544914e-07,2.46955370438887e-08,1.1433854427065983e-06,1.57386046290802e-07,7.52659994012512e-08
1884,3.353013693997907e-07,2.1893980764226787e-06,2.1186194766796363e-08,3.977724689312774e-08,7.930480811728963e-09,9.120413519017998e-07,2.0558737138084586e-07,3.760880614870185e-09,1.4968829350639875e-08,1.4426970602292905e-08,1.8334974554485532e-08,3.958006199614569e-07,2.5759061423562864e-08,1.1558448217588842e-06,1.566657995713935e-07,7.223187432308415e-08
1885,3.360766933318311e-07,2.2264652151144607e-06,2.3215195099623998e-08,3.978201311229311e-08,8.282914068910178e-09,8.718847652744444e-07,1.9752570372994732e-07,3.940290181438298e-09,1.4135151842659915e-08,1.5202364954193725e-08,1.8890703477682435e-08,4.09301114651888e-07,2.8842008146869247e-08,1.1744885536505275e-06,1.5173106200044068e-07,7.436094051627151e-08
1886,3.4355340566045403e-07,2.212942912852408e-06,2.3153313425236125e-08,3.7268259589495756e-08,6.8836918070453686e-09,8.80656955359882e-07,1.9401698685734508e-07,4.536386750369254e-09,1.0203375224092172e-08,1.503051055047016e-08,1.7222000841294564e-08,4.207414698547447e-07,3.172026831675469e-08,1.1748929052503497e-06,1.4590070764240538e-07,7.322558661014358e-08
1887,3.7775321613610557e-07,2.1582118604003753e-06,2.264669074492076e-08,3.494341146595811e-08,7.399050864062165e-09,8.869508129854304e-07,1.8564630823090867e-07,4.933276676055698e-09,9.547551891943482e-09,1.6156805671130314e-08,1.585917213426618e-08,4.338202797628453e-07,3.0561227199703874e-08,1.1948428014615535e-06,1.4031278234532302e-07,6.900299709400315e-08
1888,4.163228522559491e-07,2.1067999763805086e-06,2.4153554204328235e-08,3.379523835381601e-08,6.862206897955454e-09,8.464379724110975e-07,1.798876699662547e-07,5.106459667812504e-09,9.715328287894311e-09,1.7055639313566318e-08,1.5323941480817538e-08,4.4517727815218677e-07,3.0492657795580924e-08,1.1828064024094992e-06,1.3500741959303143e-07,6.912374266627402e-08
1889,4.79263487055245e-07,2.1380708078920307e-06,2.581835126643942e-08,3.6015611572435905e-08,8.006488710116905e-09,8.552150835125108e-07,1.8231129875597878e-07,5.014617007351571e-09,1.0488114567306996e-08,1.714037331116255e-08,1.5999136745595673e-08,5.232224598980142e-07,3.0802501121180674e-08,1.237794127259154e-06,1.2968098315825826e-07,6.873868889962459e-08
1890,5.049128576826791e-07,2.1980831011855377e-06,2.9697635208135254e-08,3.587806267952536e-08,9.36926587107629e-09,9.320658835219677e-07,2.0053960270161042e-07,4.458823469174636e-09,1.1691566127934396e-08,1.5850408097151103e-08,1.7767034193078805e-08,5.412461559574564e-07,3.207093765159438e-08,1.319152391131086e-06,1.2809998090850578e-07,6.48880410990062e-08
1891,5.578450839038851e-07,2.278004980585787e-06,3.3605626598947376e-08,3.2950767955445115e-08,1.15232837240496e-08,9.865721852163136e-07,2.3702552149578488e-07,4.096072655660318e-09,1.252953924739992e-08,1.6287402918432496e-08,1.6557400910650292e-08,4.979434809878772e-07,3.185836178991914e-08,1.3273660377827973e-06,1.242660892281882e-07,6.400853383833497e-08
1892,5.989651136977565e-07,2.321598295956002e-06,3.7165807320604927e-08,3.363727912082075e-08,1.2672305934760938e-08,1.0205805389367534e-06,2.6210706697124155e-07,3.794733352943272e-09,1.2703700758009973e-08,1.5281821141854834e-08,1.6381326898137364e-08,5.925945296374786e-07,3.079476914738929e-08,1.366422290110287e-06,1.2491564303575486e-07,6.021379560041038e-08
1893,6.273522704499815e-07,2.3547142973256996e-06,4.094861732235293e-08,3.210942089992841e-08,1.4300008288614663e-08,1.1034311618069687e-06,2.801120798169775e-07,3.164153859559958e-09,1.4085561288774379e-08,1.4796350176839366e-08,1.7656907555111242e-08,6.527931069350805e-07,2.9531168367822958e-08,1.374710758942196e-06,1.2841844007230714e-07,5.99555275268163e-08
1894,6.37732950638435e-07,2.39424334072932e-06,4.6118895369318125e-08,3.417478592179382e-08,1.4509513971258262e-08,1.1906180686440036e-06,2.9032704722859695e-07,3.024247360475637e-09,1.4862821957300249e-08,1.3964853400645033e-08,2.188854037703842e-08,6.42664174068029e-07,2.8499562836665452e-08,1.3621921977703875e-06,1.2895234695926255e-07,6.259931240037986e-08
1895,6.892553707465205e-07,2.4243129895954292e-06,4.760077741496259e-08,3.4272964149246425e-08,1.5778695683366095e-08,1.2278826488909544e-06,3.0659012395517493e-07,3.0216146727570147e-09,1.5929505206965392e-08,1.3286165057024846e-08,2.3234399547180018e-08,6.325098524939676e-07,2.764634819486998e-08,1.3621607227573155e-06,1.284806551942503e-07,5.93931212782601e-08
1896,6.777696057724825e-07,2.4039296541949236e-06,4.9434868389295975e-08,3.4138463484672295e-08,1.6653467684234003e-08,1.1935423783272978e-06,3.12642656906194e-07,2.8368636328934826e-09,1.616526125656849e-08,1.1935686597805021e-08,2.3338771930931605e-08,5.55522530833384e-07,3.000897409931115e-08,1.3140593020060415e-06,1.273270098879818e-07,5.5863141921820766e-08
1897,6.621865834079342e-07,2.4309395355105934e-06,4.74281297410276e-08,3.5078342516417904e-08,1.696013399562649e-08,1.1234143845026016e-06,3.279512433047265e-07,2.6773333391564134e-09,1.5681299179805463e-08,1.1306687142109695e-08,2.215658704126814e-08,5.516630657049453e-07,3.096831565788502e-08,1.2424304389112097e-06,1.2511448334505205e-07,5.4868731780288726e-08
1898,6.486044317928948e-07,2.4046699991231435e-06,4.725184569546551e-08,3.6380983559070046e-08,1.6393389904815574e-08,1.1015801154220146e-06,3.162365326640308e-07,2.807218568712244e-09,1.5591605784237572e-08,1.0286586397493617e-08,2.285852914359528e-08,5.756232136870191e-07,3.2046078679570655e-08,1.2393969086588186e-06,1.2589387784108416e-07,5.489726362384317e-08
1899,6.517225415336724e-07,2.362417626500246e-06,4.692715549481363e-08,3.653084661436878e-08,1.5825109223044365e-08,1.1187010386493057e-06,3.014094943409873e-07,2.769545748293467e-09,1.6502655597605552e-08,1.0767281288792674e-08,2.402473047169451e-08,4.7266944420698563e-07,3.1265895827914394e-08,1.1577937357287738e-06,1.219682033593017e-07,5.414664556724347e-08
1900,6.811582835553054e-07,2.3410004814650165e-06,4.724677804546218e-08,3.832996675612321e-08,1.6134199309902897e-08,1.0569524988568446e-06,2.9671983270418423e-07,3.1089785745841425e-09,1.6706612981920443e-08,1.1066860539088452e-08,2.4932694353552165e-08,3.937318240332388e-07,3.147425919891589e-08,1.132329117581321e-06,1.153216917515465e-07,5.211413078853866e-08
