year,cc,lgdppc,lpop,ltot
1734,ITA,7.815891563002304,9.613592741675054,17.42948430467736
1734,JPN,6.925177277971701,10.242734740889365,17.167912018861067
1734,NLD,8.200698324783035,7.607777812100153,15.808476136883188
1734,POL,6.862757913051401,8.856068659726919,15.718826572778319
1734,PRT,7.66753852102138,7.742531098208816,15.410069619230196
1734,SWE,7.43955930913332,7.3411558967741195,14.78071520590744
1735,BEL,7.685185951999184,7.758571212600723,15.443757164599907
1735,CHN,7.086232931299136,12.131209790380444,19.217442721679582
1735,DEU,7.460129409285015,9.763685842499399,17.223815251784416
1735,ESP,7.097124631873197,9.1754427152562,16.272567347129396
1735,FRA,7.548493016530453,10.083925688127744,17.632418704658196
1735,GBR,7.853993087224244,9.320317947323645,17.174311034547888
1735,IND,6.998849494887655,12.08264747981812,19.081496974705775
1735,ITA,7.816028491222225,9.617065489541679,17.433093980763903
1735,JPN,6.921079629576858,10.243885993710037,17.164965623286896
1735,NLD,8.19947448421907,7.609488654657377,15.808963138876447
1735,POL,6.86171134048073,8.860673186536234,15.722384527016963
1735,PRT,7.60708477833832,7.746696646404896,15.353781424743216
1735,SWE,7.403670290012373,7.347105570210255,14.750775860222628
1736,BEL,7.684974989254363,7.763076034116684,15.448051023371047
1736,CHN,7.079876276665898,12.13967267113019,19.21954894779609
1736,DEU,7.445498861399844,9.767910995711258,17.213409857111102
1736,ESP,7.089092887028338,9.178195590395912,16.267288477424252
1736,FRA,7.531908427083239,10.087053323034059,17.618961750117297
1736,GBR,7.917536353943631,9.327885905511229,17.24542225945486
1736,IND,6.997162396529821,12.084617386301987,19.08177978283181
1736,ITA,7.816165419442146,9.620538237408303,17.436703656850447
1736,JPN,6.916981981182014,10.24503724653071,17.162019227712726
1736,NLD,8.162553353750999,7.611199497214601,15.7737528509656
1736,POL,6.853299093186078,8.865277713345549,15.718576806531626
1736,PRT,7.572610299337872,7.750862194600977,15.323472493938848
1736,SWE,7.399398083331354,7.35305524364639,14.752453326977744
1737,BEL,7.6847640265095425,7.767580855632645,15.452344882142189
1737,CHN,7.073519622032658,12.148135551879935,19.221655173912595
1737,DEU,7.428939372808331,9.772136148923117,17.201075521731447
1737,ESP,7.071083960625189,9.180948465535625,16.252032426160813
1737,FRA,7.530546150205142,10.090180957940374,17.620727108145516
1737,GBR,7.856319571406588,9.335453863698811,17.1917734351054
1737,IND,6.9954752981719865,12.086587292785856,19.082062590957843
1737,ITA,7.8163023476620666,9.624010985274927,17.440313332936995
1737,JPN,6.91288433278717,10.246188499351385,17.159072832138555
1737,NLD,8.150022822836881,7.612910339771825,15.762933162608707
1737,POL,6.84587987526405,8.869882240154865,15.715762115418915
1737,PRT,7.662369982264775,7.755027742797057,15.417397725061832
1737,SWE,7.465655310134056,7.359004917082525,14.824660227216581
1738,BEL,7.684553063764723,7.772085677148606,15.456638740913329
1738,CHN,7.067162967399419,12.156598432629682,19.2237614000291
1738,DEU,7.442377993512358,9.776361302134976,17.218739295647335
1738,ESP,7.138964956533042,9.18370134067534,16.322666297208382
1738,FRA,7.51666036608681,10.09330859284669,17.6099689589335
1738,GBR,7.870547844507712,9.343021821886396,17.213569666394108
1738,IND,6.993788199814152,12.088557199269724,19.082345399083877
1738,ITA,7.816439275881987,9.627483733141549,17.443923009023536
1738,JPN,6.908786684392327,10.247339752172058,17.156126436564385
1738,NLD,8.157713196549896,7.61462118232905,15.772334378878945
1738,POL,6.844815479208263,8.87448676696418,15.719302246172443
1738,PRT,7.624256401605438,7.759193290993138,15.383449692598575
1738,SWE,7.485491608030754,7.364954590518661,14.850446198549415
1739,BEL,7.684342101019902,7.776590498664567,15.460932599684469
1739,CHN,7.0608063127661795,12.165061313379427,19.225867626145607
1739,DEU,7.4445830157905135,9.780586455346834,17.22516947113735
1739,ESP,7.090176080968058,9.186454215815052,16.27663029678311
1739,FRA,7.476578047624435,10.096436227753006,17.573014275377442
1739,GBR,7.857093864902493,9.350589780073978,17.20768364497647
1739,IND,6.992101101456318,12.090527105753592,19.08262820720991
1739,ITA,7.816576204101908,9.630956481008173,17.447532685110083
1739,JPN,6.904689035997483,10.248491004992731,17.153180040990215
1739,NLD,8.158223791403982,7.616332024886274,15.774555816290256
1739,POL,6.839476438228843,8.879091293773495,15.718567732002338
1739,PRT,7.520771209256994,7.763358839189218,15.284130048446212
1739,SWE,7.362010551259734,7.370904263954795,14.732914815214528
1740,BEL,7.684131138275081,7.781095320180529,15.46522645845561
1740,CHN,7.05444965813294,12.173524194129174,19.227973852262114
1740,DEU,7.4105541649713675,9.784811608558693,17.19536577353006
1740,ESP,7.075746778108599,9.189207090954765,16.264953869063365
1740,FRA,7.419045515792415,10.099563862659322,17.518609378451735
1740,GBR,7.8343923029104365,9.358157738261562,17.192550041171998
1740,IND,6.990414003098484,12.09249701223746,19.082911015335945
1740,ITA,7.816713132321829,9.634429228874797,17.451142361196627
1740,JPN,6.900591387602639,10.249642257813406,17.150233645416044
1740,NLD,8.150537358479825,7.618042867443498,15.768580225923323
1740,POL,6.836259277277067,8.883695820582812,15.719955097859879
1740,PRT,7.544020393901805,7.767524387385298,15.311544781287104
1740,SWE,7.313220387090301,7.376853937390931,14.690074324481232
1741,BEL,7.68392017553026,7.78560014169649,15.469520317226749
1741,CHN,7.045724966082202,12.18198707487892,19.227712040961123
1741,DEU,7.39401069622018,9.789036761770552,17.18304745799073
1741,ESP,7.1777842408142245,9.19195996609448,16.369744206908706
1741,FRA,7.403128487591822,10.102691497565637,17.50581998515746
1741,GBR,7.861341795599989,9.365725696449147,17.227067492049137
1741,IND,6.988726904740649,12.094466918721329,19.08319382346198
1741,ITA,7.81685006054175,9.637901976741421,17.45475203728317
1741,JPN,6.896493739207795,10.250793510634079,17.147287249841874
1741,NLD,8.143568689163732,7.619753710000722,15.763322399164455
1741,POL,6.836259277277067,8.888300347392127,15.724559624669194
1741,PRT,7.600991117911813,7.771689935581379,15.372681053493192
1741,SWE,7.277247726631484,7.382803610827066,14.660051337458551
1742,BEL,7.683709212785439,7.790104963212451,15.47381417599789
1742,CHN,7.037000274031463,12.190449955628665,19.22745022966013
1742,DEU,7.419203238402447,9.79326191498241,17.212465153384855
1742,ESP,7.244070073401608,9.194712841234193,16.4387829146358
1742,FRA,7.489703087676746,10.105819132471952,17.5955222201487
1742,GBR,7.894690850425624,9.37329365463673,17.26798450506235
1742,IND,6.987039806382815,12.096436825205199,19.083476631588013
1742,ITA,7.816986988761671,9.641374724608045,17.458361713369715
1742,JPN,6.892396090812952,10.251944763454752,17.144340854267703
1742,NLD,8.20265335961884,7.6214645525579465,15.824117912176785
1742,POL,6.853299093186078,8.892904874201442,15.746203967387519
1742,PRT,7.704514390196201,7.775855483777459,15.480369873973661
1742,SWE,7.29505641646263,7.388753284263201,14.683809700725831
1743,BEL,7.6834982500406195,7.794609784728412,15.478108034769033
1743,CHN,7.028275581980726,12.198912836378412,19.227188418359138
1743,DEU,7.446037383791935,9.797487068194268,17.243524451986204
1743,ESP,7.189685863864227,9.197465716373905,16.387151580238132
1743,FRA,7.5881509258129975,10.108946767378267,17.697097693191264
1743,GBR,7.8713112033234065,9.380861612824313,17.25217281614772
1743,IND,6.985352708024981,12.098406731689067,19.083759439714047
1743,ITA,7.817123916981591,9.644847472474668,17.46197138945626
1743,JPN,6.888298442418108,10.253096016275427,17.141394458693533
1743,NLD,8.216473436530249,7.623175395115171,15.83964883164542
1743,POL,6.906754778648554,8.897509401010758,15.804264179659313
1743,PRT,7.605702172977966,7.78002103197354,15.385723204951507
1743,SWE,7.286191714702382,7.394702957699336,14.680894672401719
1744,BEL,7.683287287295799,7.799114606244373,15.482401893540171
1744,CHN,7.019550889929987,12.207375717128157,19.226926607058143
1744,DEU,7.453755257176098,9.801712221406127,17.255467478582226
1744,ESP,7.169465026768969,9.20021859151362,16.36968361828259
1744,FRA,7.623145694648833,10.112074402284582,17.735220096933414
1744,GBR,7.84971375760487,9.388429571011896,17.238143328616765
1744,IND,6.983665609667146,12.100376638172936,19.08404224784008
1744,ITA,7.8172608452015115,9.648320220341292,17.465581065542803
1744,JPN,6.884200794023264,10.2542472690961,17.138448063119363
1744,NLD,8.326710077290956,7.624886237672395,15.95159631496335
1744,POL,6.914730892718563,8.902113927820073,15.816844820538636
1744,PRT,7.586849724194735,7.78418658016962,15.371036304364356
1744,SWE,7.370860166536716,7.400652631135472,14.771512797672187
1745,BEL,7.683076324550978,7.803619427760334,15.486695752311313
1745,CHN,7.010826197879249,12.215838597877903,19.226664795757152
1745,DEU,7.460103771368562,9.805937374617987,17.26604114598655
1745,ESP,7.13714327732268,9.202971466653333,16.340114743976013
1745,FRA,7.562711205776831,10.115202037190897,17.67791324296773
1745,GBR,7.854381210652365,9.39599752919948,17.250378739851847
1745,IND,6.981978511309312,12.102346544656804,19.084325055966115
1745,ITA,7.817397773421432,9.651792968207916,17.469190741629347
1745,JPN,6.8801031456284205,10.255398521916772,17.135501667545192
1745,NLD,8.189134657977968,7.626597080229619,15.815731738207587
1745,POL,6.922643891475888,8.906718454629388,15.829362346105276
1745,PRT,7.617461595615055,7.7883521283657,15.405813723980755
1745,SWE,7.280697195384741,7.4066023045716065,14.687299499956348
1746,BEL,7.682865361806157,7.808124249276296,15.490989611082453
1746,CHN,7.00210150582851,12.224301478627648,19.226402984456158
1746,DEU,7.431716891550079,9.810162527829844,17.241879419379924
1746,ESP,7.155564711137951,9.205724341793045,16.361289052930996
1746,FRA,7.526485561375421,10.118329672097213,17.644815233472634
1746,GBR,7.878912912297133,9.403565487387064,17.282478399684198
1746,IND,6.980291412951478,12.104316451140672,19.08460786409215
1746,ITA,7.817534701641353,9.65526571607454,17.472800417715895
1746,JPN,6.876005497233577,10.256549774737445,17.13255527197102
1746,NLD,8.288239567891972,7.628307922786843,15.916547490678816
1746,POL,6.930494765951626,8.911322981438705,15.84181774739033
1746,PRT,7.615125527075429,7.792517676561781,15.40764320363721
1746,SWE,7.256297239690681,7.412551978007742,14.668849217698423
1747,BEL,7.682654399061336,7.812629070792257,15.495283469853593
1747,CHN,6.993376813777772,12.232764359377395,19.226141173155167
1747,DEU,7.450168939286981,9.814387681041703,17.264556620328683
1747,ESP,7.110320108237541,9.20847721693276,16.3187973251703
1747,FRA,7.494634491908566,10.121457307003528,17.616091798912095
1747,GBR,7.919356190660617,9.411133445574647,17.330489636235264
1747,IND,6.978604314593643,12.10628635762454,19.084890672218183
1747,ITA,7.817671629861274,9.658738463941164,17.47641009380244
1747,JPN,6.871907848838733,10.25770102755812,17.12960887639685
1747,NLD,8.424428787979494,7.630018765344067,16.054447553323563
1747,POL,6.946013991099227,8.91592750824802,15.861941499347246
1747,PRT,7.641496086474045,7.796683224757861,15.438179311231906
1747,SWE,7.265429723253953,7.418501651443877,14.68393137469783
1748,BEL,7.682443436316516,7.817133892308218,15.499577328624735
1748,CHN,6.984652121727034,12.24122724012714,19.225879361854176
1748,DEU,7.455397607244465,9.818612834253562,17.274010441498028
1748,ESP,7.160177340685724,9.211230092072473,16.371407432758197
1748,FRA,7.436597653552795,10.124584941909843,17.56118259546264
1748,GBR,7.905810312658931,9.418701403762231,17.324511716421163
1748,IND,6.976917216235809,12.10825626410841,19.08517348034422
1748,ITA,7.817808558081195,9.662211211807788,17.480019769888983
1748,JPN,6.8678102004438895,10.258852280378793,17.12666248082268
1748,NLD,8.387778599604873,7.631729607901291,16.019508207506163
1748,POL,6.960347729101308,8.920532035057334,15.880879764158642
1748,PRT,7.609775299428364,7.800848772953941,15.410624072382305
1748,SWE,7.223295679562314,7.424451324880012,14.647747004442326
1749,BEL,7.682232473571696,7.821638713824179,15.503871187395875
1749,CHN,6.975927429676296,12.249690120876886,19.22561755055318
1749,DEU,7.4606338348487755,9.822837987465421,17.283471822314198
1749,ESP,7.125569133051807,9.213982967212187,16.339552100263994
1749,FRA,7.441119665304546,10.127712576816158,17.568832242120706
1749,GBR,7.893945138235959,9.426269361949814,17.320214500185774
1749,IND,6.975230117877975,12.110226170592279,19.085456288470255
1749,ITA,7.817945486301116,9.66568395967441,17.483629445975527
1749,JPN,6.863712552049045,10.260003533199466,17.12371608524851
1749,NLD,8.254508019848597,7.633440450458515,15.887948470307112
1749,POL,6.970730078143525,8.925136561866651,15.895866640010176
1749,PRT,7.615235373077556,7.805014321150022,15.420249694227579
1749,SWE,7.275172319452771,7.430400998316148,14.70557331776892
1750,BEL,7.682021510826875,7.82614353534014,15.508165046167015
1750,CHN,6.967202737625557,12.258153001626631,19.225355739252187
1750,DEU,7.474169708238659,9.827063140677279,17.301232848915937
1750,ESP,7.166864789445449,9.2167358423519,16.38360063179735
1750,FRA,7.463648817247325,10.130840211722475,17.5944890289698
1750,GBR,7.9017475185201445,9.433837320137398,17.335584838657542
1750,IND,6.97354301952014,12.112196077076147,19.08573909659629
1750,ITA,7.818082414521037,9.669156707541035,17.48723912206207
1750,JPN,6.859614903654202,10.26115478602014,17.120769689674344
1750,NLD,8.23673393172774,7.635151293015739,15.87188522474348
1750,POL,6.983789965258135,8.929741088675966,15.9135310539341
1750,PRT,7.689118782946804,7.809179869346102,15.498298652292906
1750,SWE,7.348587530927593,7.436350671752282,14.784938202679875
1751,BEL,7.68336905228285,7.830648356856101,15.514017409138951
1751,CHN,6.963434140939366,12.266615882376378,19.230050023315744
1751,DEU,7.487440043959406,9.831288293889138,17.318728337848544
1751,ESP,7.156119767298895,9.219488717491613,16.375608484790508
1751,FRA,7.469000134405992,10.13396784662879,17.602967981034784
1751,GBR,7.87359778968554,9.441405278324982,17.315003068010522
1751,IND,6.97288967539464,12.114165983560016,19.087055658954654
1751,ITA,7.818219342740957,9.672629455407659,17.490848798148615
1751,JPN,6.866084839615984,10.262306038840814,17.1283908784568
1751,NLD,8.305569483934889,7.636862135572963,15.942431619507852
1751,POL,6.9985096422506015,8.934345615485281,15.932855257735882
1751,PRT,7.677454292812471,7.813345417542183,15.490799710354654
1751,SWE,7.317212408359839,7.442300345188418,14.759512753548258
1752,BEL,7.684716593738824,7.835153178372062,15.519869772110887
1752,CHN,6.959665544253176,12.275078763126123,19.234744307379298
1752,DEU,7.488189616000056,9.835513447100997,17.323703063101053
1752,ESP,7.246967173765468,9.222241592631327,16.469208766396797
1752,FRA,7.454239591764288,10.137095481535106,17.591335073299394
1752,GBR,7.914983005848394,9.448973236512565,17.36395624236096
1752,IND,6.972236331269141,12.116135890043884,19.088372221313023
1752,ITA,7.818456734252065,9.676102203274283,17.49455893752635
1752,JPN,6.872554775577765,10.263457291661487,17.13601206723925
1752,NLD,8.264885145137887,7.638572978130187,15.903458123268074
1752,POL,7.007600613951853,8.938950142294598,15.94655075624645
1752,PRT,7.700537214988546,7.817510965738263,15.518048180726808
1752,SWE,7.3098814858247865,7.448250018624552,14.758131504449338
1753,BEL,7.686064135194799,7.839657999888024,15.525722135082823
1753,CHN,6.955896947566985,12.28354164387587,19.239438591442855
1753,DEU,7.482947043817591,9.839738600312854,17.322685644130445
1753,ESP,7.114466122461076,9.22499446777104,16.339460590232115
1753,FRA,7.566404896384476,10.14022311644142,17.706628012825895
1753,GBR,7.916807490937603,9.456541194700149,17.37334868563775
1753,IND,6.97158298714364,12.118105796527752,19.08968878367139
1753,ITA,7.818694125763173,9.679574951140907,17.49826907690408
1753,JPN,6.879024711539547,10.26460854448216,17.143633256021708
1753,NLD,8.346990417997773,7.640283820687412,15.987274238685185
1753,POL,7.01301578963963,8.943554669103913,15.956570458743542
1753,PRT,7.691659533446142,7.821676513934343,15.513336047380484
1753,SWE,7.333023014386481,7.454199692060688,14.787222706447169
1754,BEL,7.6874116766507745,7.844162821403985,15.53157449805476
1754,CHN,6.952128350880795,12.292004524625614,19.24413287550641
1754,DEU,7.47429802340363,9.843963753524713,17.318261776928345
1754,ESP,7.234370568747081,9.227747342910753,16.462117911657835
1754,FRA,7.50610250028457,10.143350751347736,17.649453251632305
1754,GBR,7.881559917056899,9.464109152887731,17.34566906994463
1754,IND,6.97092964301814,12.120075703011622,19.09100534602976
1754,ITA,7.81893151727428,9.683047699007531,17.50197921628181
1754,JPN,6.885494647501328,10.265759797302834,17.151254444804163
1754,NLD,8.306009915565,7.6419946632446365,15.948004578809636
1754,POL,6.975413927455952,8.948159195913227,15.923573123369179
1754,PRT,7.6808293453185215,7.825842062130424,15.506671407448945
1754,SWE,7.3277805384216315,7.460149365496823,14.787929903918455
1755,BEL,7.688759218106749,7.848667642919946,15.537426861026695
1755,CHN,6.948359754194604,12.300467405375361,19.248827159569963
1755,DEU,7.478872796620758,9.848188906736572,17.32706170335733
1755,ESP,7.228221280579411,9.230500218050468,16.458721498629878
1755,FRA,7.570920668437395,10.146478386254051,17.717399054691448
1755,GBR,7.904703913873747,9.471677111075316,17.376381024949062
1755,IND,6.9702762988926406,12.12204560949549,19.09232190838813
1755,ITA,7.819168908785388,9.686520446874153,17.50568935565954
1755,JPN,6.89196458346311,10.266911050123507,17.158875633586618
1755,NLD,8.274019714248215,7.643705505801861,15.917725220050077
1755,POL,6.975413927455952,8.952763722722544,15.928177650178496
1755,PRT,7.683829286831334,7.830007610326504,15.513836897157837
1755,SWE,7.282073658093465,7.466099038932958,14.748172697026423
1756,BEL,7.690106759562724,7.853172464435907,15.543279223998631
1756,CHN,6.9445911575084125,12.308930286125106,19.253521443633517
1756,DEU,7.457591775108941,9.852414059948432,17.310005835057375
1756,ESP,7.2316299846854,9.23325309319018,16.46488307787558
1756,FRA,7.58667000874109,10.149606021160366,17.736276029901457
1756,GBR,7.879669914604289,9.4792450692629,17.358914983867187
1756,IND,6.96962295476714,12.124015515979359,19.093638470746498
1756,ITA,7.819406300296496,9.689993194740778,17.509399495037272
1756,JPN,6.8984345194248915,10.26806230294418,17.166496822369073
1756,NLD,8.182679819280358,7.645416348359085,15.828096167639442
1756,POL,6.960347729101308,8.957368249531859,15.917715978633167
1756,PRT,7.60609025647579,7.834173158522584,15.440263414998373
1756,SWE,7.234898420314831,7.4720487123690935,14.706947132683926
1757,BEL,7.691454301018699,7.857677285951868,15.549131586970567
1757,CHN,6.940822560822222,12.317393166874853,19.258215727697074
1757,DEU,7.44299870318639,9.856639213160289,17.29963791634668
1757,ESP,7.276115204436902,9.236005968329893,16.512121172766797
1757,FRA,7.534328814644051,10.152733656066681,17.687062470710732
1757,GBR,7.931284761525891,9.486813027450482,17.418097788976375
1757,IND,6.96896961064164,12.125985422463227,19.094955033104867
1757,ITA,7.819643691807603,9.693465942607402,17.513109634415006
1757,JPN,6.9049044553866725,10.269213555764855,17.174118011151528
1757,NLD,8.290254569133475,7.647127190916309,15.937381760049785
1757,POL,6.948897222313312,8.961972776341174,15.910869998654487
1757,PRT,7.594799350387962,7.838338706718665,15.433138057106628
1757,SWE,7.218176838403408,7.477998385805229,14.696175224208638
1758,BEL,7.692801842474673,7.862182107467829,15.554983949942503
1758,CHN,6.937053964136031,12.325856047624598,19.262910011760628
1758,DEU,7.443910187554817,9.860864366372148,17.304774553926965
1758,ESP,7.238431905228417,9.238758843469608,16.477190748698025
1758,FRA,7.515984176018814,10.155861290972997,17.67184546699181
1758,GBR,7.942717540573791,9.494380985638067,17.43709852621186
1758,IND,6.9683162665161404,12.127955328947095,19.096271595463236
1758,ITA,7.819881083318712,9.696938690474026,17.516819773792736
1758,JPN,6.911374391348454,10.270364808585528,17.181739199933983
1758,NLD,8.26557313966107,7.648838033473533,15.914411173134603
1758,POL,6.943122422819428,8.96657730315049,15.909699725969919
1758,PRT,7.589097837321353,7.842504254914745,15.431602092236098
1758,SWE,7.3758821482150125,7.483948059241364,14.859830207456376
1759,BEL,7.6941493839306485,7.866686928983791,15.56083631291444
1759,CHN,6.933285367449841,12.334318928374344,19.267604295824185
1759,DEU,7.480790703093756,9.865089519584007,17.345880222677764
1759,ESP,7.240781595323468,9.24151171860932,16.48229331393279
1759,FRA,7.4954887753387345,10.158988925879312,17.654477701218045
1759,GBR,7.955074273262696,9.50194894382565,17.457023217088345
1759,IND,6.96766292239064,12.129925235430964,19.097588157821605
1759,ITA,7.820118474829819,9.70041143834065,17.52052991317047
1759,JPN,6.917844327310236,10.271516061406201,17.189360388716437
1759,NLD,8.23909075582127,7.650548876030757,15.889639631852027
1759,POL,6.93537044601511,8.971181829959805,15.906552275974915
1759,PRT,7.620511698377665,7.846669803110826,15.46718150148849
1759,SWE,7.370230641807081,7.489897732677499,14.86012837448458
1760,BEL,7.695496925386624,7.871191750499752,15.566688675886375
1760,CHN,6.92951677076365,12.34278180912409,19.27229857988774
1760,DEU,7.480824235838807,9.869314672795866,17.350138908634673
1760,ESP,7.2618851989027915,9.244264593749035,16.506149792651826
1760,FRA,7.519165208491081,10.162116560785627,17.68128176927671
1760,GBR,7.977625098784593,9.509516902013234,17.487142000797824
1760,IND,6.96700957826514,12.131895141914834,19.098904720179974
1760,ITA,7.820355866340926,9.703884186207272,17.524240052548198
1760,JPN,6.924314263272017,10.272667314226874,17.196981577498892
1760,NLD,8.284872183410192,7.652259718587981,15.937131901998173
1760,POL,6.926577033222725,8.975786356769122,15.902363389991848
1760,PRT,7.6740731925318615,7.850835351306906,15.524908543838768
1760,SWE,7.419979923661835,7.495847406113635,14.91582732977547
1761,BEL,7.696844466842598,7.875696572015713,15.572541038858311
1761,CHN,6.924383064691373,12.351244689873836,19.275627754565207
1761,DEU,7.470250336012032,9.873539826007724,17.343790162019754
1761,ESP,7.234022513782377,9.247017468888748,16.481039982671124
1761,FRA,7.555996817536325,10.165244195691944,17.72124101322827
1761,GBR,8.010027528481734,9.517084860200818,17.527112388682554
1761,IND,6.96635623413964,12.133865048398702,19.100221282538342
1761,ITA,7.8205932578520345,9.707356934073896,17.52795019192593
1761,JPN,6.930784199233799,10.273818567047549,17.204602766281347
1761,NLD,8.28801542802776,7.653970561145205,15.941985989172966
1761,POL,6.918695219020472,8.980390883578437,15.899086102598908
1761,PRT,7.690183638960173,7.855000899502986,15.54518453846316
1761,SWE,7.382746449738912,7.501797079549769,14.884543529288681
1762,BEL,7.698192008298573,7.880201393531674,15.578393401830247
1762,CHN,6.919249358619096,12.359707570623582,19.27895692924268
1762,DEU,7.4092556052608565,9.877764979219583,17.287020584480437
1762,ESP,7.180912227896163,9.24977034402846,16.430682571924624
1762,FRA,7.610909646173498,10.168371830598259,17.779281476771757
1762,GBR,7.978310969867722,9.5246528183884,17.50296378825612
1762,IND,6.96570289001414,12.13583495488257,19.10153784489671
1762,ITA,7.820830649363142,9.71082968194052,17.531660331303662
1762,JPN,6.93725413519558,10.274969819868222,17.212223955063802
1762,NLD,8.302260049033523,7.655681403702429,15.957941452735952
1762,POL,6.911747300251674,8.984995410387752,15.896742710639426
1762,PRT,7.6148224754941705,7.859166447699067,15.473988923193238
1762,SWE,7.275172319452771,7.507746752985905,14.782919072438677
1763,BEL,7.699539549754548,7.884706215047635,15.584245764802183
1763,CHN,6.914115652546819,12.368170451373327,19.282286103920146
1763,DEU,7.42859803884811,9.881990132431442,17.31058817127955
1763,ESP,7.121003903949333,9.252523219168175,16.37352712311751
1763,FRA,7.602355255091976,10.171499465504574,17.77385472059655
1763,GBR,7.97728198675515,9.532220776575985,17.509502763331135
1763,IND,6.96504954588864,12.137804861366439,19.10285440725508
1763,ITA,7.821068040874249,9.714302429807145,17.535370470681393
1763,JPN,6.943724071157362,10.276121072688895,17.219845143846257
1763,NLD,8.369143884069468,7.657392246259653,16.02653613032912
1763,POL,6.898714534329988,8.989599937197069,15.888314471527057
1763,PRT,7.593227395648077,7.863331995895147,15.456559391543223
1763,SWE,7.360739903058278,7.513696426422039,14.874436329480318
1764,BEL,7.7008870912105225,7.889211036563596,15.59009812777412
1764,CHN,6.908981946474542,12.376633332123074,19.285615278597618
1764,DEU,7.4565226808418075,9.8862152856433,17.342737966485107
1764,ESP,7.161683108389615,9.255276094307888,16.4169592026975
1764,FRA,7.541662913749821,10.17462710041089,17.716290014160712
1764,GBR,7.971776122880628,9.539788734763567,17.511564857644196
1764,IND,6.96439620176314,12.139774767850307,19.10417096961345
1764,ITA,7.8213054323853575,9.717775177673769,17.539080610059127
1764,JPN,6.950194007119144,10.27727232550957,17.227466332628715
1764,NLD,8.372651573624921,7.659103088816877,16.0317546624418
1764,POL,6.892641641172089,8.994204464006383,15.886846105178472
1764,PRT,7.61724274520174,7.867497544091228,15.484740289292969
1764,SWE,7.259819610363186,7.519646099858175,14.779465710221361
1765,BEL,7.702234632666498,7.893715858079558,15.595950490746056
1765,CHN,6.903848240402265,12.385096212872819,19.288944453275086
1765,DEU,7.449722560659773,9.890440438855158,17.34016299951493
1765,ESP,7.166999941770438,9.2580289694476,16.42502891121804
1765,FRA,7.51301435316377,10.177754735317205,17.690769088480977
1765,GBR,7.9561263512135,9.547356692951151,17.503483044164653
1765,IND,6.96374285763764,12.141744674334175,19.105487531971814
1765,ITA,7.821542823896465,9.721247925540393,17.542790749436858
1765,JPN,6.956663943080925,10.278423578330242,17.235087521411167
1765,NLD,8.493017379307835,7.6608139313741015,16.153831310681937
1765,POL,6.88653164253051,8.998808990815698,15.885340633346209
1765,PRT,7.6187758722997865,7.871663092287308,15.490438964587096
1765,SWE,7.302496423727326,7.52559577329431,14.828092197021636
1766,BEL,7.703582174122473,7.898220679595519,15.601802853717992
1766,CHN,6.898714534329988,12.393559093622565,19.292273627952554
1766,DEU,7.4654453980808375,9.894665592067017,17.360110990147856
1766,ESP,7.180588317816916,9.260781844587315,16.441370162404233
1766,FRA,7.522386420161003,10.18088237022352,17.703268790384524
1766,GBR,7.965198290612176,9.554924651138736,17.520122941750913
1766,IND,6.96308951351214,12.143714580818044,19.106804094330183
1766,ITA,7.821780215407572,9.724720673407015,17.546500888814588
1766,JPN,6.963133879042707,10.279574831150915,17.24270871019362
1766,NLD,8.380039253438852,7.662524773931326,16.042564027370176
1766,POL,6.881411303642535,9.003413517625015,15.88482482126755
1766,PRT,7.611452208343312,7.875828640483388,15.4872808488267
1766,SWE,7.334981878871814,7.531545446730445,14.86652732560226
1767,BEL,7.704929715578448,7.90272550111148,15.607655216689928
1767,CHN,6.900474219825357,12.40202197437231,19.302496194197666
1767,DEU,7.475666696417687,9.898890745278877,17.374557441696563
1767,ESP,7.146185573873032,9.263534719727028,16.40972029360006
1767,FRA,7.483348431446696,10.184010005129835,17.66735843657653
1767,GBR,7.969357742016346,9.562492609326318,17.531850351342662
1767,IND,6.96243616938664,12.145684487301914,19.108120656688556
1767,ITA,7.82201760691868,9.72819342127364,17.55021102819232
1767,JPN,6.969603815004489,10.28072608397159,17.25032989897608
1767,NLD,8.339992192002311,7.66423561648855,16.00422780849086
1767,POL,6.883462586413092,9.00801804443433,15.891480630847422
1767,PRT,7.6403577656137935,7.879994188679469,15.520351954293263
1767,SWE,7.350516171833998,7.5374951201665805,14.888011292000579
1768,BEL,7.706277257034422,7.907230322627441,15.613507579661864
1768,CHN,6.902233905320726,12.410484855122057,19.312718760442785
1768,DEU,7.478934659076728,9.903115898490734,17.38205055756746
1768,ESP,7.162486252169226,9.266287594866741,16.428773847035966
1768,FRA,7.453908123671961,10.18713764003615,17.64104576370811
1768,GBR,7.976251943745623,9.570060567513902,17.546312511259526
1768,IND,6.96178282526114,12.147654393785782,19.10943721904692
1768,ITA,7.822254998429788,9.731666169140263,17.553921167570053
1768,JPN,6.97607375096627,10.281877336792263,17.257951087758535
1768,NLD,8.368109864744579,7.665946459045775,16.034056323790352
1768,POL,6.889591308354466,9.012622571243645,15.902213879598111
1768,PRT,7.530124812192939,7.884159736875549,15.414284549068489
1768,SWE,7.29505641646263,7.543444793602715,14.838501210065346
1769,BEL,7.707624798490397,7.911735144143402,15.6193599426338
1769,CHN,6.903993590816095,12.418947735871802,19.322941326687896
1769,DEU,7.472461211691324,9.907341051702593,17.379802263393916
